,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_clf__class_weight,param_clf__criterion,param_clf__n_estimators,params,split0_test_accuracy,split1_test_accuracy,split2_test_accuracy,split3_test_accuracy,split4_test_accuracy,split5_test_accuracy,split6_test_accuracy,split7_test_accuracy,split8_test_accuracy,split9_test_accuracy,mean_test_accuracy,std_test_accuracy,rank_test_accuracy,split0_test_balanced_accuracy,split1_test_balanced_accuracy,split2_test_balanced_accuracy,split3_test_balanced_accuracy,split4_test_balanced_accuracy,split5_test_balanced_accuracy,split6_test_balanced_accuracy,split7_test_balanced_accuracy,split8_test_balanced_accuracy,split9_test_balanced_accuracy,mean_test_balanced_accuracy,std_test_balanced_accuracy,rank_test_balanced_accuracy,split0_test_f1,split1_test_f1,split2_test_f1,split3_test_f1,split4_test_f1,split5_test_f1,split6_test_f1,split7_test_f1,split8_test_f1,split9_test_f1,mean_test_f1,std_test_f1,rank_test_f1,split0_test_roc_auc,split1_test_roc_auc,split2_test_roc_auc,split3_test_roc_auc,split4_test_roc_auc,split5_test_roc_auc,split6_test_roc_auc,split7_test_roc_auc,split8_test_roc_auc,split9_test_roc_auc,mean_test_roc_auc,std_test_roc_auc,rank_test_roc_auc,split0_test_f1_weighted,split1_test_f1_weighted,split2_test_f1_weighted,split3_test_f1_weighted,split4_test_f1_weighted,split5_test_f1_weighted,split6_test_f1_weighted,split7_test_f1_weighted,split8_test_f1_weighted,split9_test_f1_weighted,mean_test_f1_weighted,std_test_f1_weighted,rank_test_f1_weighted,split0_test_precision,split1_test_precision,split2_test_precision,split3_test_precision,split4_test_precision,split5_test_precision,split6_test_precision,split7_test_precision,split8_test_precision,split9_test_precision,mean_test_precision,std_test_precision,rank_test_precision,split0_test_recall,split1_test_recall,split2_test_recall,split3_test_recall,split4_test_recall,split5_test_recall,split6_test_recall,split7_test_recall,split8_test_recall,split9_test_recall,mean_test_recall,std_test_recall,rank_test_recall
0,1.9270607709884644,0.05427780517683286,0.06316568851470947,0.0177097508294963,balanced,gini,10,"{'clf__class_weight': 'balanced', 'clf__criterion': 'gini', 'clf__n_estimators': 10}",0.6617063492063492,0.6674603174603174,0.6662698412698412,0.6679896804921611,0.6709664615995237,0.6687834887874579,0.6568763643580076,0.674737051002183,0.6630283786465568,0.6640206390156778,0.6661838571838075,0.0047853977255884386,19,0.5910497864285982,0.5956373159049805,0.5950651881238841,0.5983053781837809,0.5993937246431604,0.5973393689066366,0.5902011718375572,0.6094307627475769,0.5923107156530137,0.5979987768563265,0.5966732189285515,0.0052078936114983605,20,0.41227163047225096,0.4200692041522491,0.41839557399723376,0.42725094145840464,0.4243055555555556,0.42068726136758067,0.4148900169204737,0.44759015840916755,0.41689560439560436,0.4239537257570602,0.4226309672485581,0.009366274912417535,20,0.639971749286672,0.6624770868859846,0.6479962438413109,0.6517581871077027,0.6624375456698613,0.6476530866267344,0.6322404490126894,0.6628477876106194,0.6554340046179052,0.6552293076209688,0.6518045448280448,0.009634977200942517,20,0.633319642811899,0.6404158925562643,0.6383374321865342,0.6421902375916593,0.6429352555500704,0.6402750019073358,0.6291208054844339,0.6497256578225555,0.6365809552341604,0.6346638081885628,0.6387564689333476,0.005465337783023488,20,0.5738963531669866,0.5769961977186312,0.5811719500480308,0.5793871866295265,0.5926285160038798,0.5900681596884129,0.5734331150608045,0.608058608058608,0.5667600373482726,0.6030977734753146,0.5845497897198467,0.012810468162797623,18,0.32167832167832167,0.33025027203482044,0.3268503511615343,0.3383947939262473,0.3304488912925906,0.3268608414239482,0.32502651113467657,0.35413333333333336,0.329712112982075,0.3268625393494229,0.331021796831697,0.008754432356792172,20
1,5.633556628227234,0.06819093548746205,0.11259441375732422,0.010421318379313966,balanced,gini,30,"{'clf__class_weight': 'balanced', 'clf__criterion': 'gini', 'clf__n_estimators': 30}",0.6783730158730159,0.6781746031746032,0.6771825396825397,0.6848581067672157,0.6864457233578091,0.674737051002183,0.670172653304227,0.680492161143084,0.6751339551498313,0.6743401468545346,0.6779909956309044,0.004679046130485372,15,0.6068240878170025,0.60580778199697,0.6064086281194523,0.6114927574606472,0.6154844353721659,0.6057680876682263,0.6016782313398776,0.6141222081753055,0.6061119473435155,0.6080440787219555,0.6081742244015118,0.004032715588202767,16,0.4338106880894167,0.4340544312630844,0.43604852686308493,0.43966125617501767,0.44947735191637633,0.43812135755913606,0.4276859504132231,0.4523809523809524,0.4403418803418803,0.43820609380349196,0.4389788488805664,0.006932294268407095,15,0.6666287307353251,0.6799099991232357,0.670222328611707,0.682087657300758,0.6845927901381922,0.6684786087698709,0.6641948165644731,0.6851966287399915,0.6743154755535354,0.6802475693703656,0.6755874604907455,0.007396452684094677,15,0.649399648787665,0.6507643814878372,0.6498015127925474,0.6559516862252863,0.6592246063276334,0.648600615656079,0.6408335874958369,0.6546067479885133,0.6502859751932231,0.6449429914446592,0.6504411753399281,0.005024065195986044,16,0.6185258964143426,0.6050583657587548,0.6083172147001934,0.6292929292929293,0.6317335945151812,0.6011288805268109,0.6100196463654224,0.6244131455399061,0.5940959409594095,0.6305418719211823,0.6153127485994132,0.01274205323520833,13,0.3340505648197956,0.338411316648531,0.33981631550513236,0.3378524945770065,0.3488372093023256,0.3446601941747573,0.32926829268292684,0.3546666666666667,0.34980988593155893,0.3357817418677859,0.34131546821764863,0.007545744109654559,16
2,9.312452363967896,0.19458802185247506,0.17064509391784669,0.018128938969792365,balanced,gini,50,"{'clf__class_weight': 'balanced', 'clf__criterion': 'gini', 'clf__n_estimators': 50}",0.6797619047619048,0.6861111111111111,0.682936507936508,0.6846596546933915,0.6840642984719191,0.6838658463980949,0.6787060924786664,0.6854534629886883,0.6798968049216114,0.6763246675927763,0.6821780351354672,0.003109596787001964,5,0.6080361492786226,0.6163415275681209,0.611748855084816,0.6097310908109539,0.6121257614469229,0.6142291519545333,0.6084971339722912,0.6179642646439106,0.6094033173231912,0.6094345171010691,0.6117511769184432,0.003245069930538947,11,0.4352694191742477,0.45448275862068965,0.443205574912892,0.4339152119700748,0.4425770308123249,0.4493605254061528,0.4341139461726669,0.45588740130449706,0.4424472865537504,0.43894048847609224,0.44301996434033886,0.0075937780559942525,13,0.6731413944312645,0.6855743044166492,0.6723146269108815,0.6885419530923793,0.6902437308313737,0.6762446676454998,0.6730512844573281,0.6932824273072062,0.6829916273716702,0.6874664447681302,0.6822852461232383,0.007525699043275707,11,0.6506475960378139,0.6610771833210599,0.6552726887581932,0.6542778840924781,0.6559097319571893,0.6572657299598996,0.6478312905824816,0.6586360458735915,0.6538219726331991,0.6463661287417655,0.6541106251957671,0.004416620457544649,11,0.6226226226226226,0.620527306967985,0.6241413150147204,0.632398753894081,0.6276067527308838,0.6256015399422522,0.6369230769230769,0.6396917148362236,0.6083650190114068,0.6373626373626373,0.627524073930589,0.009011919698194083,5,0.3345884884346423,0.3585418933623504,0.34359805510534847,0.3302603036876356,0.34180638182801515,0.3505933117583603,0.32926829268292684,0.35413333333333336,0.3476371537208039,0.33473242392444913,0.3425159637837865,0.009664722505604921,13
3,13.885387659072876,0.36926654497603967,0.22210824489593506,0.01790591415511707,balanced,gini,75,"{'clf__class_weight': 'balanced', 'clf__criterion': 'gini', 'clf__n_estimators': 75}",0.6801587301587302,0.6853174603174603,0.6821428571428572,0.688628696169875,0.680492161143084,0.6836673943242707,0.673546338559238,0.6814844215122048,0.6870410795792816,0.6743401468545346,0.6816819285761537,0.004671337845556502,7,0.6102507508693276,0.6153692707020028,0.6123683874827011,0.6165299461265059,0.6097591513501325,0.6162134906240315,0.6038414154877494,0.6159987357774968,0.6177976865633361,0.6083522928417626,0.6126481127825046,0.004279178764829269,8,0.4422145328719723,0.4527260179434092,0.4468232044198895,0.4496667835847071,0.44136016655100624,0.456343792633015,0.4282238442822384,0.45685279187817257,0.45714285714285713,0.43935770413392555,0.4470711695441193,0.008903921989802029,9,0.6741844352537653,0.6883695853856301,0.6756421782806543,0.6916627627902873,0.6913197170036841,0.6814571235514371,0.6774930976877717,0.6900399494310999,0.6866379856503199,0.6894984307120257,0.6846305265746675,0.006450511767703722,7,0.6527570896366945,0.6601216733267876,0.655741459579562,0.6609531571033486,0.6533754702610474,0.658981819889284,0.6430556244392664,0.6564132232026364,0.6621378426026886,0.6452589747376645,0.6548796334778979,0.006132722147749464,8,0.6197866149369544,0.6188679245283019,0.6191387559808612,0.6365441906653426,0.6156824782187803,0.6205936920222634,0.6215943491422805,0.625,0.6240601503759399,0.6297747306562194,0.6231042886526944,0.005813592933040374,7,0.34373318988703605,0.35690968443960824,0.3495407887628309,0.34761388286334055,0.3439697133585722,0.36084142394822005,0.3266171792152704,0.36,0.36067354698533405,0.3373557187827912,0.34872551282430037,0.010729107573272266,8
4,18.518448638916016,0.30504232084741706,0.29928567409515383,0.020102837349233557,balanced,gini,100,"{'clf__class_weight': 'balanced', 'clf__criterion': 'gini', 'clf__n_estimators': 100}",0.6795634920634921,0.6821428571428572,0.6841269841269841,0.6848581067672157,0.6844612026195673,0.6826751339551498,0.6751339551498313,0.6830720381027982,0.6834689422504465,0.6771184758880731,0.6816621188066414,0.003135289597624687,8,0.6063140665587888,0.6085831828447807,0.6126895888571584,0.6108048265490751,0.6095973253355622,0.6127237302688066,0.6041512585936268,0.6161765697429414,0.6102584314816533,0.6088400264054346,0.6100139006637827,0.0032376557376581653,13,0.42953020134228187,0.4359154929577465,0.4441340782122905,0.43727852586817856,0.4329529243937233,0.4465212876427829,0.4258155033321641,0.45439016057396653,0.43857796550510386,0.43487321986800975,0.4379989359696248,0.007997033975803744,16,0.6748353211366778,0.6897874458224219,0.6786728386120644,0.6922026010000712,0.6963270835205339,0.6820887080249077,0.6789215711004585,0.6916285714285715,0.6859582425055856,0.6885210377697522,0.6858943420921045,0.006641776293331336,5,0.6489689922883901,0.6537110786264549,0.6562564110731436,0.6553096066213273,0.6535499569866412,0.655771531210703,0.6433611179941552,0.6567533155176732,0.6550105601248649,0.6457231676693317,0.6524415738112685,0.004489417068453734,12,0.6255144032921811,0.6177644710578842,0.6278381046396841,0.630879345603272,0.6356020942408377,0.6231884057971014,0.6290155440414508,0.6321292775665399,0.623,0.6433710174717369,0.6288302663710688,0.006875037302577679,2,0.3270575578267886,0.3367791077257889,0.34359805510534847,0.3345986984815618,0.32828555976203355,0.3478964401294498,0.32184517497348886,0.3546666666666667,0.33840304182509506,0.3284365162644281,0.33615668187606496,0.009761378817779682,19
5,2.872572493553162,0.1176992156446455,0.04517369270324707,0.0033951861383198986,balanced,entropy,10,"{'clf__class_weight': 'balanced', 'clf__criterion': 'entropy', 'clf__n_estimators': 10}",0.669047619047619,0.6664682539682539,0.6746031746031746,0.6683865846398095,0.6697757491565787,0.6717602698948204,0.6618376662036118,0.6705695574518754,0.6626314744989085,0.6616392141297877,0.667671956359444,0.004210339045795486,17,0.5986540241370605,0.5985647911839649,0.6060704010392288,0.5952933678232325,0.5962934298129464,0.6036387021823915,0.595230972270009,0.6050257901390645,0.594072408780746,0.5968028457850945,0.598964673315374,0.004153236786245239,18,0.4240331491712708,0.43190266982088543,0.43989071038251365,0.41593848304788533,0.4157303370786517,0.43664850136239775,0.4223728813559322,0.4407008086253369,0.423728813559322,0.42495784148397975,0.4275904195888175,0.008729102649879548,19,0.6487064552017519,0.655646736023935,0.6494183561503201,0.6481960696451545,0.6520176965944482,0.6583257549970448,0.6496511931776333,0.6561192583227982,0.6536061545799096,0.6546720772576663,0.6526359751950663,0.0033683326597350152,19,0.6410128342148854,0.6428502896607602,0.6492022451698984,0.6394584178091981,0.6399087228403632,0.6463463402802824,0.6342226194661269,0.6452872281153982,0.6380976995539343,0.6334557299977759,0.6409842127108623,0.004821839435637754,18,0.5920925747348119,0.5700267618198037,0.5979572887650882,0.5850540806293019,0.5925925925925926,0.5924214417744916,0.5855263157894737,0.5983531564501372,0.563570784490532,0.5949008498583569,0.587249584690459,0.011137044415287903,17,0.33028509951586876,0.34766050054406966,0.3479200432198811,0.32266811279826463,0.32017306652244454,0.34573894282632145,0.3303287380699894,0.3488,0.33948940793047255,0.3305351521511018,0.3363599063578414,0.01034669635011204,18
6,8.678370666503906,0.3131046507303346,0.09715123176574707,0.007654207918708084,balanced,entropy,30,"{'clf__class_weight': 'balanced', 'clf__criterion': 'entropy', 'clf__n_estimators': 30}",0.6751984126984127,0.678968253968254,0.676984126984127,0.6864457233578091,0.6739432427068863,0.682873586028974,0.6798968049216114,0.6791029966263148,0.6789045445524906,0.675927763445128,0.6788245455290007,0.0035282552494776227,13,0.6043091554058111,0.6103723937500977,0.6062518391573952,0.6138912651614677,0.6016311451924365,0.6141204303478922,0.6116857852895743,0.6114950695322376,0.6087368225455956,0.6075742636102365,0.6090068169992745,0.003891317452155827,15,0.4313997915943036,0.44778156996587026,0.4358974358974359,0.44483485593815886,0.4261264407963674,0.45085910652920963,0.44321712115982054,0.4460431654676259,0.4420689655172414,0.432789162903786,0.44010176157698194,0.007669172528266706,14,0.6657083757294142,0.6724815454704248,0.670584781323021,0.6792980830269639,0.6780865196980151,0.6749721845422261,0.6724695193421135,0.6770722292456806,0.6738544153920208,0.676312375889601,0.6740840029659481,0.00381462450752024,16,0.6467930463456357,0.6548472377073059,0.6496381803721254,0.6583156970348908,0.645263127724865,0.6570438490534143,0.6510575453071334,0.652049955741712,0.6531027302859032,0.6444166765851375,0.6512528046158124,0.004533670988695885,15,0.6088235294117647,0.6007326007326007,0.6077294685990338,0.6317365269461078,0.6015779092702169,0.6212121212121212,0.6350148367952523,0.6235632183908046,0.6052880075542965,0.6402877697841727,0.6175965988696372,0.01390581045297065,10,0.3340505648197956,0.35690968443960824,0.33981631550513236,0.3432754880694143,0.3299080584099513,0.35382955771305286,0.3404029692470838,0.3472,0.3481803367734927,0.3268625393494229,0.3420435514326954,0.009353886156028024,14
7,14.336941838264465,0.8362791020722271,0.14618704319000245,0.009704490142784006,balanced,entropy,50,"{'clf__class_weight': 'balanced', 'clf__criterion': 'entropy', 'clf__n_estimators': 50}",0.682936507936508,0.6843253968253968,0.6851190476190476,0.6808890652907323,0.6842627505457431,0.6842627505457431,0.6798968049216114,0.6844612026195673,0.6856519150625124,0.674737051002183,0.6826542492369045,0.003158712879552218,3,0.6109981958167097,0.6131979196897478,0.6142668807331524,0.6068723500317402,0.6114867648529834,0.6137542146557403,0.6106204631317814,0.6182605141171513,0.6157813020699046,0.6075413572942668,0.6122779962393177,0.003342348351787285,10,0.43929824561403513,0.4473775616533519,0.447615732683606,0.4314002828854314,0.4399859204505456,0.4469933958985054,0.4393465415363226,0.45881552076242343,0.4530386740331492,0.43541164312779884,0.443928351864517,0.0079181725384884,11,0.6737281048939212,0.681839560285703,0.6756244749348576,0.6868039643015965,0.6859241036839366,0.6798193561716448,0.6794861834358632,0.6831302991993256,0.6806308702580613,0.6846650538943495,0.6811651971059258,0.004024103619841624,12,0.6536864371625236,0.6581002302329625,0.6577997402676558,0.6512945338605862,0.6553356753223655,0.6568817154517487,0.6499992232343689,0.6587995368397355,0.6601946597785973,0.6444169400951705,0.6546508692245714,0.004623531153811983,9,0.6316851664984864,0.6186359269932757,0.6291585127201565,0.6199186991869918,0.6300403225806451,0.6285434995112414,0.6377396569122099,0.6340545625587959,0.6218009478672986,0.633901705115346,0.6285478999944448,0.006116774223567412,3,0.33674018289402907,0.35038084874863984,0.34737979470556457,0.33080260303687636,0.3380205516495403,0.34681769147788566,0.33510074231177095,0.35946666666666666,0.35632808256382403,0.3315844700944386,0.34326216341492366,0.009704664864447508,12
8,21.668527364730835,0.4464077646413078,0.21288447380065917,0.011041625488758967,balanced,entropy,75,"{'clf__class_weight': 'balanced', 'clf__criterion': 'entropy', 'clf__n_estimators': 75}",0.6787698412698413,0.6819444444444445,0.6781746031746032,0.6852550109148641,0.6860488192101607,0.6858503671363366,0.6800952569954356,0.6854534629886883,0.6808890652907323,0.6751339551498313,0.6817614826574937,0.0036089656130844313,6,0.6094858035346029,0.6125987974055932,0.607872584700345,0.6135255737849609,0.61698978181886,0.617940335208019,0.6132292832256913,0.6202456805731142,0.6119137130451235,0.6101207770646494,0.6133922330360959,0.003740138513295499,6,0.4423010678608336,0.4497082046000686,0.4391424619640388,0.44584206848357794,0.4552341597796144,0.4580623074289627,0.44832306639288155,0.46362098138747887,0.44893762851267993,0.44414261460101867,0.44953145610111545,0.007131030502895998,5,0.6768223916919296,0.6877144759226245,0.6758297151590955,0.6898698651295578,0.6909963192846764,0.6839050531838325,0.6801165480938722,0.6850836072482089,0.6836595658815818,0.687660784613844,0.6841658326209223,0.004949539372784954,8,0.6519171102780145,0.6572205361144237,0.6512385939396899,0.6578499263183781,0.6605028421279397,0.6608022739423023,0.6525650219462222,0.6606946783652203,0.6561389399138563,0.6470574806992747,0.655598740364532,0.00446998071768671,5,0.6149425287356322,0.6093023255813953,0.6099903938520653,0.6267190569744597,0.6265402843601896,0.626991565135895,0.6322393822393823,0.6342592592592593,0.6081708449396471,0.629451395572666,0.6218607036650592,0.00961653813295877,8,0.3453469607315761,0.3563656147986942,0.34305780659103186,0.34598698481561824,0.35749053542455383,0.36084142394822005,0.3472958642629905,0.36533333333333334,0.35578489951113523,0.34312696747114374,0.3520630390888297,0.007620239874436521,6
9,29.130398654937743,0.903870234667142,0.2989621877670288,0.02114490399999856,balanced,entropy,100,"{'clf__class_weight': 'balanced', 'clf__criterion': 'entropy', 'clf__n_estimators': 100}",0.6815476190476191,0.6847222222222222,0.6785714285714286,0.6856519150625124,0.6856519150625124,0.6856519150625124,0.6846596546933915,0.6852550109148641,0.6836673943242707,0.6814844215122048,0.6836863496473538,0.002272813852646466,1,0.6100096914185372,0.6125831651735619,0.6054661155420298,0.6116601149436993,0.6133796799422208,0.6155293235043582,0.6160243455121434,0.6168284871470712,0.611451973480166,0.6145085370538514,0.6127441433717639,0.003194267702341301,7,0.43861490031479544,0.4445997902831178,0.42997888810696694,0.43869596031183555,0.4438202247191011,0.450381679389313,0.44883801595560174,0.4523480662983425,0.4422673198040588,0.44636081407381856,0.4435905659256951,0.006283609505389407,12,0.6799528670009651,0.691268854680732,0.6792141035864269,0.6900306029961403,0.6929606107512151,0.689557984010134,0.6814036792376362,0.6884369152970921,0.6833539192576567,0.689571276755012,0.686575081357301,0.004808798665422603,3,0.6526486846352807,0.6576132345465926,0.6490343209727222,0.6561778443880242,0.657220803473038,0.6586461876214253,0.6555219984268321,0.6575604229585136,0.6561170257086676,0.6515822271130898,0.6552122749844186,0.0029473298758297857,7,0.627,0.6217008797653959,0.6165489404641776,0.6329243353783232,0.6326326326326326,0.6313229571984436,0.6489468405215647,0.6415279138099902,0.6214355948869223,0.6515609264853978,0.6325601021142847,0.011138204644784693,1,0.33727810650887574,0.34602829162132753,0.3300918422474338,0.33568329718004336,0.34180638182801515,0.35005393743257823,0.3430540827147402,0.34933333333333333,0.3432916892992939,0.33945435466946483,0.34160753168351066,0.005887521456569262,15
