,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_clf__class_weight,param_clf__criterion,param_clf__n_estimators,params,split0_test_accuracy,split1_test_accuracy,split2_test_accuracy,split3_test_accuracy,split4_test_accuracy,split5_test_accuracy,split6_test_accuracy,mean_test_accuracy,std_test_accuracy,rank_test_accuracy,split0_test_balanced_accuracy,split1_test_balanced_accuracy,split2_test_balanced_accuracy,split3_test_balanced_accuracy,split4_test_balanced_accuracy,split5_test_balanced_accuracy,split6_test_balanced_accuracy,mean_test_balanced_accuracy,std_test_balanced_accuracy,rank_test_balanced_accuracy,split0_test_f1,split1_test_f1,split2_test_f1,split3_test_f1,split4_test_f1,split5_test_f1,split6_test_f1,mean_test_f1,std_test_f1,rank_test_f1,split0_test_roc_auc,split1_test_roc_auc,split2_test_roc_auc,split3_test_roc_auc,split4_test_roc_auc,split5_test_roc_auc,split6_test_roc_auc,mean_test_roc_auc,std_test_roc_auc,rank_test_roc_auc,split0_test_f1_weighted,split1_test_f1_weighted,split2_test_f1_weighted,split3_test_f1_weighted,split4_test_f1_weighted,split5_test_f1_weighted,split6_test_f1_weighted,mean_test_f1_weighted,std_test_f1_weighted,rank_test_f1_weighted,split0_test_precision,split1_test_precision,split2_test_precision,split3_test_precision,split4_test_precision,split5_test_precision,split6_test_precision,mean_test_precision,std_test_precision,rank_test_precision,split0_test_recall,split1_test_recall,split2_test_recall,split3_test_recall,split4_test_recall,split5_test_recall,split6_test_recall,mean_test_recall,std_test_recall,rank_test_recall
0,1.617499487740653,0.14493623301805347,0.05123700414385114,0.015856357541283665,balanced,gini,10,"{'clf__class_weight': 'balanced', 'clf__criterion': 'gini', 'clf__n_estimators': 10}",0.7176541717049577,0.457089552238806,0.5605030155267547,0.6188150623313199,0.6018566945606695,0.5366597535683787,0.5722097936863038,0.5806840062310271,0.07402306102500647,20,0.5158378951437353,0.4872132193342098,0.585449639493695,0.510037237010806,0.5716936163725068,0.5251512555852802,0.47865728719872125,0.5248628785912792,0.037259054990856764,20,0.20334356874786763,0.15160349854227406,0.5415607013786642,0.2487335359675785,0.4444444444444445,0.29718726868985934,0.2374833850243686,0.3034794861135795,0.12930556197474216,20,0.5291388774431878,0.4408366332397171,0.6195124080055154,0.5237172006863937,0.6032153625094167,0.5484647930644769,0.4634172663575241,0.5326146487580331,0.06104990447044876,20,0.7172384602910016,0.35917198312985815,0.5565838355569896,0.5814054091583362,0.5860914126590648,0.48218466601639526,0.5484453172724059,0.5473030120120074,0.10090072324397925,20,0.20410958904109588,0.47560975609756095,0.698549723756906,0.35400144196106703,0.5415740329035127,0.553030303030303,0.2903575297941495,0.4453189109406565,0.15876488416558845,20,0.2025832766825289,0.09017341040462427,0.44218579234972677,0.1917219836001562,0.37685643564356436,0.20318825910931174,0.20089955022488756,0.24394410114497142,0.11248023414257263,20
1,4.846799101148333,0.32410324737107715,0.10283827781677246,0.03167083837882,balanced,gini,30,"{'clf__class_weight': 'balanced', 'clf__criterion': 'gini', 'clf__n_estimators': 30}",0.7177750906892382,0.46766169154228854,0.5852688310021814,0.6266546716360365,0.6140167364016736,0.5419055752104428,0.5627641063882675,0.5880066718385898,0.07197513673257566,16,0.5185750813716856,0.49998210659799747,0.6042382160456721,0.5136922313930891,0.5866202109341369,0.5299453274392832,0.46932502510366236,0.5317683141265038,0.044198051085950964,18,0.2088135593220339,0.13008130081300814,0.5837197320968572,0.24408014571948994,0.47285714285714286,0.29137573127005095,0.22545134302069575,0.30805413644275415,0.14922113795552422,18,0.5391698943210447,0.4517150436832401,0.6416777552496713,0.5311555142642136,0.6183663744686289,0.5605963553215739,0.4500837160445437,0.5418235219075594,0.06849262048159403,18,0.7180747001263933,0.3548324032429861,0.5849943422419183,0.5849008685259364,0.6014381587590916,0.4830835613785618,0.5395756791922629,0.5524142447810214,0.10417960495006456,19,0.20824881676808654,0.5378151260504201,0.7105675760426466,0.3658346333853354,0.5591216216216216,0.5731254639940608,0.27321237993596587,0.4611322311140195,0.16843319421291614,17,0.20938137321549966,0.07398843930635839,0.4953005464480874,0.18313158922295977,0.40965346534653463,0.19534412955465588,0.191904047976012,0.2512433701528725,0.13581210540131056,18
2,7.871220179966518,0.5894969529613219,0.15203063828604563,0.04871703583577392,balanced,gini,50,"{'clf__class_weight': 'balanced', 'clf__criterion': 'gini', 'clf__n_estimators': 50}",0.7232164449818621,0.4608208955223881,0.6004106249197998,0.633851690014137,0.6253922594142259,0.5460534341832378,0.5656226696495152,0.5936240026693095,0.0757358635717182,9,0.5200198393633486,0.49333898661106745,0.6177335140110105,0.5202496256102067,0.6007845010044482,0.5336967937988488,0.47004684251403495,0.5365528718447093,0.050076776545025264,14,0.20823244552058112,0.11440245148110316,0.6036150712830958,0.2524271844660194,0.49921342422653375,0.2853850585749952,0.22143016261973714,0.31210082831029506,0.16140490888699688,17,0.5402596994859383,0.45360863239950516,0.6524847595662377,0.5365087646857295,0.6329064217987694,0.5675095253763657,0.44634235039415954,0.5470885933866722,0.07361768142870094,13,0.7212921879687091,0.34452216889073634,0.600947048411922,0.5912980752772141,0.6156010453625858,0.4832106158212613,0.5404971802541674,0.5567669031409422,0.10980331196403123,15,0.2119718309859155,0.49122807017543857,0.722645534897897,0.3848,0.5737243873041382,0.5920318725099601,0.2729269632070291,0.46418980844005414,0.17002939798372077,15,0.20462270564242013,0.06473988439306358,0.5182513661202186,0.18781725888324874,0.44183168316831684,0.18800607287449392,0.18628185907046477,0.2559358328788895,0.14960037354969205,17
3,11.85109257698059,0.7598181725426636,0.2216496126992362,0.06726039896810856,balanced,gini,75,"{'clf__class_weight': 'balanced', 'clf__criterion': 'gini', 'clf__n_estimators': 75}",0.719105199516324,0.4639303482587065,0.605671756704735,0.6325665081609048,0.6193776150627615,0.5454434549225327,0.5576684066616953,0.5919661841839513,0.07414832812838137,11,0.5236458574655428,0.49679863698955185,0.6205552781994722,0.5233692538086027,0.5968205176495911,0.5332039241212573,0.464568849825738,0.5369946168656795,0.050428082176665466,13,0.21810838101649277,0.11316872427983538,0.6143807253105785,0.2674865488086088,0.5004290372404324,0.28811616354604513,0.22003068156914313,0.317388608824448,0.16304955347224245,16,0.5399069463668278,0.45182240409525515,0.656150784351683,0.5366975304486244,0.6354480556751325,0.566266785644459,0.4414962702731936,0.5468269681221679,0.07602087660949011,14,0.7201759422192865,0.3454466980911555,0.6070220641648245,0.5943957842179896,0.6113756883468651,0.4838785922007386,0.5350303668059797,0.5567607337209771,0.10958855457328302,16,0.216,0.514018691588785,0.7212728344136712,0.3889716840536513,0.561849710982659,0.5881435257410297,0.2649076517150396,0.46502344264211937,0.16921712217223636,13,0.2202583276682529,0.06358381502890173,0.5350819672131147,0.2038266302225693,0.4511138613861386,0.19078947368421054,0.18815592203898052,0.2646871424631669,0.15367249301676852,15
4,15.702678544180733,1.0807855841255434,0.2581009864807129,0.06732717907564388,balanced,gini,100,"{'clf__class_weight': 'balanced', 'clf__criterion': 'gini', 'clf__n_estimators': 100}",0.7386940749697702,0.4633084577114428,0.6142692159630437,0.6362935355352782,0.6184623430962343,0.5406856166890326,0.5613969674372359,0.5961586016288625,0.07989940937013952,3,0.5198438627506404,0.4968849921035639,0.629214187952331,0.5207766886438338,0.5937051585593343,0.5278680145253049,0.46631920651797565,0.5363731587218549,0.052046807804128015,15,0.19695280564845782,0.09822361546499477,0.6232138380546502,0.2485395645246946,0.49003844809507163,0.2621987066431511,0.21769009088893815,0.3052652956171369,0.17011433233279263,19,0.5408161255369162,0.4471039917845946,0.6593211341939296,0.5368158316390418,0.6342718786994188,0.5630736684739847,0.43841448557982077,0.5456881594153866,0.07781912941867104,15,0.7288755278833633,0.3383812407762926,0.6156471204177444,0.591719579559494,0.6085092900263719,0.47160034213066626,0.536912192965917,0.5559493276799785,0.11484299470903114,17,0.21721311475409835,0.5108695652173914,0.7305318836320893,0.3883817427385892,0.5630522088353414,0.58123370981755,0.26641345632121544,0.46538509733089634,0.17005880674894497,12,0.18014955812372535,0.05433526011560694,0.5433879781420765,0.18274111675126903,0.4337871287128713,0.16928137651821862,0.18403298350824587,0.24967362883885907,0.15964610158261874,19
5,2.399398054395403,0.15349778350249393,0.04448100498744419,0.013418125003073237,balanced,entropy,10,"{'clf__class_weight': 'balanced', 'clf__criterion': 'entropy', 'clf__n_estimators': 10}",0.720677146311971,0.47699004975124376,0.5787244963428718,0.6302531808250867,0.5989801255230126,0.5387336830547761,0.5699726572209793,0.5877616198614202,0.07037666102534863,17,0.5184754946067668,0.5068492830969589,0.5976966313122566,0.5273138112058119,0.5716498959678576,0.5275203800136383,0.4799112855249578,0.5327738259611783,0.03675148648671257,17,0.20673076923076925,0.18900675024108007,0.5766602192134107,0.2869888475836431,0.4543675502579612,0.3089014805337233,0.24684370918589463,0.32421418946378316,0.13112627352750936,12,0.5247057666036183,0.46823298765355265,0.6289627335309921,0.5438886195975291,0.5998559678912864,0.5497820429369156,0.45953215749878873,0.5392800393875261,0.0578961847818221,19,0.7195457703718159,0.3854010517886264,0.5783567697951003,0.5978832380617095,0.586379774003794,0.4875406272336903,0.5491201890141579,0.5577467743241278,0.09542449563251988,13,0.208882720333102,0.5697674418604651,0.7031446540880503,0.39280868385345996,0.5345332775219758,0.5562870309414089,0.29439252336448596,0.46568804742327824,0.16069871371866373,11,0.20462270564242013,0.11329479768786127,0.4887431693989071,0.22608356110894182,0.39511138613861385,0.2138157894736842,0.21251874062968515,0.26488430715430195,0.11984416444015025,14
6,7.248394863946097,0.5411888273877583,0.09327544484819685,0.02523995982739875,balanced,entropy,30,"{'clf__class_weight': 'balanced', 'clf__criterion': 'entropy', 'clf__n_estimators': 30}",0.7197097944377268,0.4701492537313433,0.6064416784293597,0.6370646446472176,0.6225156903765691,0.5403196291326094,0.5648769574944071,0.5944396640356047,0.07338046065079051,6,0.516821714394157,0.5026738966383744,0.6194597329909967,0.5274178997966851,0.5992475606256278,0.5283791838934112,0.47364415133452237,0.5382348770962535,0.04844619279666961,12,0.2039835164835165,0.1306122448979592,0.6190535337225188,0.27253992787223075,0.5012955605458628,0.28959276018099545,0.23608989744708705,0.3218810630214529,0.16116621311077514,13,0.5378044757851682,0.45147853958720696,0.6585845330399018,0.5469613088158511,0.6390939100278914,0.557035307077152,0.45092240975087017,0.5488400691548632,0.07507064729277545,12,0.7185745003124973,0.3562616166002887,0.608281151417705,0.5983651027978184,0.6139090229067335,0.48153785642979646,0.5433653877476322,0.5600420911732102,0.10676900323468753,11,0.20610687022900764,0.5565217391304348,0.716915995397008,0.40045420136260407,0.5674618693781776,0.5680473372781065,0.2825065274151436,0.47114493431292603,0.16783769568219808,7,0.20190346702923181,0.07398843930635839,0.5446994535519125,0.20655993752440452,0.4489480198019802,0.19433198380566802,0.20277361319340328,0.2676007020304227,0.15342249517054946,12
7,12.101899419512067,0.8558760322566492,0.1320732661655971,0.03718207859052427,balanced,entropy,50,"{'clf__class_weight': 'balanced', 'clf__criterion': 'entropy', 'clf__n_estimators': 50}",0.7269649334945586,0.457089552238806,0.619530347747979,0.6341087263847834,0.6246077405857741,0.5416615835061608,0.5560526969922943,0.5942879401357651,0.07910229714695842,7,0.5281596075881515,0.4903453426586484,0.6325429024578277,0.5217340568294533,0.6013909814894534,0.5294739762902771,0.4671376193643602,0.5386834980968817,0.05435341679077876,11,0.22245179063360881,0.09345794392523364,0.6325443053662164,0.25762711864406773,0.5040594230437037,0.2839717934057557,0.2328178694158076,0.3181328920620562,0.17119892339325957,15,0.5465123185128696,0.45400695508756095,0.6647530795015743,0.546836873766683,0.6449868460436397,0.5618388268169745,0.4429271163042503,0.5516945737190789,0.07838755670239464,5,0.7255589860445207,0.3332966345395117,0.6214018507658472,0.5927910979067157,0.6160487720004267,0.4802386201710235,0.5368327177380087,0.558024097023722,0.11567341546970192,12,0.22540125610607117,0.45918367346938777,0.73039496279336,0.3877551020408163,0.570590535784122,0.5752895752895753,0.272635814889336,0.46017870291038127,0.16647482233715485,18,0.21957851801495581,0.05202312138728324,0.5578142076502732,0.19289340101522842,0.45142326732673266,0.18851214574898786,0.20314842578710646,0.2664847267043668,0.1615885411672616,13
8,18.16962330681937,1.115593373432041,0.19855458395821707,0.05439369332467669,balanced,entropy,75,"{'clf__class_weight': 'balanced', 'clf__criterion': 'entropy', 'clf__n_estimators': 75}",0.7325272067714631,0.4657960199004975,0.6178621840112922,0.6337231718288138,0.6298378661087866,0.5416615835061608,0.5540641312453393,0.5964960233389076,0.07869317170335169,2,0.5288788120058844,0.49891239234784773,0.628817817807619,0.5229384624360994,0.6086575369493471,0.5296486280596844,0.46829425562414034,0.5408782721758032,0.05338391367192365,6,0.22057787174066243,0.11168562564632886,0.6348700343305541,0.2631851085832472,0.51861928243496,0.28938906752411575,0.2411167512690355,0.32563482021841483,0.1698897397205086,11,0.5522666037683592,0.44877041209282786,0.6648570370898668,0.5422732080530085,0.6428634987309872,0.5656519875729009,0.44462335585647117,0.5516151575949174,0.07879358145310808,7,0.7286414433177189,0.34565985679870537,0.6201375276475433,0.5939887155854461,0.6229509373481025,0.48222184511370453,0.5373207304159137,0.5615601508895905,0.11317682819019043,6,0.22896854425749816,0.5294117647058824,0.7229824071488411,0.3894414690130069,0.5756889392223481,0.5730337078651685,0.2766990291262136,0.4708894087627084,0.16529692786010847,8,0.21278042148198503,0.06242774566473988,0.5659016393442623,0.19875048809058962,0.4718440594059406,0.19357287449392713,0.2136431784107946,0.2741314866988913,0.16415729866867584,11
9,24.293046610695974,1.546666242190941,0.2666982242039272,0.07773589740060259,balanced,entropy,100,"{'clf__class_weight': 'balanced', 'clf__criterion': 'entropy', 'clf__n_estimators': 100}",0.7486094316807739,0.4664179104477612,0.6177338637238547,0.6357794627939853,0.6282688284518828,0.542637550323289,0.5570469798657718,0.5994991467553312,0.08233761592182094,1,0.5333323701280099,0.49958533985794196,0.6298146016091182,0.5213880548337051,0.6056397079925384,0.5300931555580989,0.4660871265743105,0.5408486223648176,0.053392960716268506,7,0.2198874296435272,0.11180124223602483,0.6325397804366597,0.25224274406332453,0.5109237915018063,0.2741529525653437,0.22689804772234276,0.31834942688128987,0.1702284843806684,14,0.5522260091633819,0.45232653124732575,0.6666045162626891,0.5408332473097045,0.6429249104852742,0.5674942358955284,0.4440383471336106,0.5523496853567877,0.07870016898713603,2,0.7380540446851475,0.3460058506638649,0.6197986546225652,0.5923823417143693,0.6202131900405679,0.4771482535685458,0.5361718601360966,0.5613963136330224,0.11536612926867507,8,0.245393634840871,0.5346534653465347,0.7259343148357871,0.3889340927583401,0.5753583882216196,0.5836768342951361,0.26930998970133885,0.47475153142851817,0.16511614880785905,3,0.1991842284160435,0.06242774566473988,0.5604371584699454,0.1866458414681765,0.4594678217821782,0.1791497975708502,0.19602698650674663,0.2633342256969543,0.1641930774196113,16
